id,text,label,is_test,clean_text,tokens
9408352,"네티즌 평균 평점이 7점이네 , 이영화가????",1,0,네티즌 평균 평점이 점이네 이영화가,"[('이네', 'Josa'), ('의', 'Unknown'), ('이영화', 'Noun'), ('평균', 'Noun'), ('너', 'Unknown'), ('네티즌', 'Noun'), ('가', 'Josa'), ('평점', 'Noun'), ('점', 'Noun'), ('영화', 'Noun'), ('이', 'Josa')]"
4844571,정말 재미있어요,1,0,정말 재미있어요,"[('재미있', 'Adjective'), ('재미있어요', 'Adjective'), ('정말', 'Noun'), ('어요', 'Eomi')]"
6904821,재미없다,0,0,재미없다,"[('재미없다', 'Adjective'), ('재미없', 'Adjective'), ('다', 'Eomi')]"
4329384,사랑의 정의는 없다........사랑의 방법도.....,1,0,사랑의 정의는 없다사랑의 방법도,"[('사랑', 'Noun'), ('는', 'Josa'), ('도', 'Josa'), ('다', 'Unknown'), ('방법', 'Noun'), ('의', 'Josa'), ('없다', 'Adjective'), ('정의', 'Noun'), ('없', 'Adjective')]"
8270005,이런 감독만 만났으면 아놀드 형 신세도 오래 안갔을 듯..J카메론과 J맥티어난 감독들이 살렸다,0,0,이런 감독만 만났으면 아놀드 형 신세도 오래 안갔을 듯J카메론과 J맥티어난 감독들이 살렸다,"[('살렸다', 'Verb'), ('도', 'Josa'), ('듯', 'Noun'), ('맥', 'Noun'), ('감독', 'Noun'), ('티어', 'Noun'), ('었', 'Unknown'), ('오래', 'Adverb'), ('난', 'Josa'), ('카메론', 'Noun'), ('가', 'Verb'), ('갔을', 'Verb'), ('ᆫ', 'Unknown'), ('신세', 'Noun'), ('만나', 'Verb'), ('으면', 'Unknown'), ('이런', 'Adjective'), ('나', 'Verb'), ('형', 'Noun'), ('과', 'Josa'), ('살리', 'Verb'), ('다', 'Eomi'), ('만', 'Josa'), ('을', 'Unknown'), ('안', 'VerbPrefix'), ('만났으면', 'Verb'), ('들', 'Suffix'), ('J', 'Alpha'), ('J맥티어', 'Noun'), ('아놀드', 'Noun'), ('이', 'Josa')]"
6078910,진짜 잼있어요~!! 요즘 빠져서 매주 챙겨보고있어요 진짜내용도좋고연기도좋고!,1,0,진짜 잼있어요 요즘 빠져서 매주 챙겨보고있어요 진짜내용도좋고연기도좋고,"[('매주', 'Adverb'), ('도', 'Unknown'), ('빠지', 'Verb'), ('잼', 'Noun'), ('있', 'Unknown'), ('어서', 'Unknown'), ('보', 'Unknown'), ('내', 'Determiner'), ('기도', 'Noun'), ('보고있어요', 'Verb'), ('고', 'Unknown'), ('챙기', 'Verb'), ('내용', 'Noun'), ('연기', 'Noun'), ('어', 'Unknown'), ('어요', 'Eomi'), ('좋고', 'Adjective'), ('요즘', 'Noun'), ('용도', 'Noun'), ('챙겨', 'Verb'), ('고연', 'Modifier'), ('좋', 'Adjective'), ('진짜', 'Noun'), ('잼있어요', 'Verb'), ('빠져서', 'Verb')]"
9666694,인물들간의 갈등과 심리묘사가 멋지다,1,0,인물들간의 갈등과 심리묘사가 멋지다,"[('갈등', 'Noun'), ('멋지다', 'Adjective'), ('과', 'Josa'), ('다', 'Eomi'), ('심리', 'Noun'), ('인물', 'Noun'), ('간', 'Unknown'), ('의', 'Unknown'), ('멋지', 'Adjective'), ('가', 'Josa'), ('간의', 'Noun'), ('묘사', 'Noun'), ('들', 'Suffix')]"
8810982,시작은 엄청 굉장했지만 중반이후로 산으로 가버리는 영화;;;;이건뭐...여주인공이 호텔리어인데 거의 첩보원수준이고...남주인동은 나홀로집에 도둑이 되어버리는;;밑도끝도없이 시간 아깝고 끝내는 짜증나버렸네요;;노래는 무슨 슬릴러 노래에;;ㅋ,0,0,시작은 엄청 굉장했지만 중반이후로 산으로 가버리는 영화이건뭐여주인공이 호텔리어인데 거의 첩보원수준이고남주인동은 나홀로집에 도둑이 되어버리는밑도끝도없이 시간 아깝고 끝내는 짜증나버렸네요노래는 무슨 슬릴러 노래에ㅋ,"[('끝내', 'Adverb'), ('로', 'Josa'), ('여', 'Josa'), ('도', 'Josa'), ('가버리는', 'Verb'), ('ᆫ데', 'Unknown'), ('거의', 'Noun'), ('버렸네요', 'Verb'), ('남주', 'Verb'), ('무슨', 'Noun'), ('었', 'Unknown'), ('버리는', 'Verb'), ('밑', 'Noun'), ('남', 'Noun'), ('여주인공', 'Noun'), ('인동', 'Noun'), ('되어', 'Verb'), ('뭐', 'Noun'), ('는', 'Josa'), ('지만', 'Unknown'), ('에', 'Josa'), ('으로', 'Josa'), ('짜증나', 'Adjective'), ('끝내는', 'Verb'), ('가', 'Verb'), ('고', 'Unknown'), ('이건', 'Noun'), ('건', 'Unknown'), ('아깝', 'Unknown'), ('슬릴러', 'Noun'), ('호텔리어', 'Noun'), ('굉장했지만', 'Adjective'), ('영화', 'Noun'), ('엄청', 'Adverb'), ('ㅋ', 'KoreanParticle'), ('어', 'Unknown'), ('동', 'Noun'), ('네요', 'Eomi'), ('이후', 'Noun'), ('시작', 'Noun'), ('되', 'Verb'), ('첩보원', 'Noun'), ('노래', 'Noun'), ('산', 'Noun'), ('버리', 'Unknown'), ('하', 'Unknown'), ('홀로', 'Noun'), ('수준', 'Noun'), ('나', 'Noun'), ('없이', 'Adverb'), ('굉장', 'Unknown'), ('중반', 'Noun'), ('이고', 'Josa'), ('아깝고', 'Adjective'), ('시간', 'Noun'), ('집', 'Noun'), ('은', 'Josa'), ('짜증', 'Noun'), ('끝', 'Noun'), ('인데', 'Josa'), ('주인', 'Noun'), ('도둑', 'Noun'), ('주인공', 'Noun'), ('이', 'Josa')]"
1502430,"총, 칼 없이도 가능한 전쟁..",1,0,총 칼 없이도 가능한 전쟁,"[('도', 'Unknown'), ('가능', 'Noun'), ('전쟁', 'Noun'), ('없이도', 'Adjective'), ('칼', 'Noun'), ('하', 'Unknown'), ('ᆫ', 'Unknown'), ('가능한', 'Adjective'), ('총', 'Noun'), ('없이', 'Adverb')]"
6654573,난 볼만하던데,1,0,난 볼만하던데,"[('던데', 'Eomi'), ('난', 'Noun'), ('하던데', 'Verb'), ('만', 'Josa'), ('하', 'Verb'), ('볼', 'Noun'), ('ᆫ', 'Unknown'), ('ᆯ', 'Unknown'), ('보', 'Verb'), ('나', 'Unknown')]"
4411138,졸라 참신한 영화였음ㅋㅋ 국물 먹는 컷은 아우 아주그냥;;;;;,1,0,졸라 참신한 영화였음ㅋㅋ 국물 먹는 컷은 아우 아주그냥,"[('참신한', 'Adjective'), ('아주', 'Noun'), ('음', 'Eomi'), ('었', 'Unknown'), ('먹는', 'Verb'), ('컷', 'Noun'), ('는', 'Unknown'), ('아우', 'Noun'), ('졸라', 'Noun'), ('ᆫ', 'Unknown'), ('참신', 'Unknown'), ('먹', 'Verb'), ('영화', 'Noun'), ('그냥', 'Noun'), ('ㅋㅋ', 'KoreanParticle'), ('하', 'Unknown'), ('국물', 'Noun'), ('은', 'Josa'), ('였음', 'Verb'), ('이', 'Unknown')]"
8938121,좋다..너무좋다 불교에대해깊이생각해본다...,1,0,좋다너무좋다 불교에대해깊이생각해본다,"[('불교', 'Noun'), ('다', 'Unknown'), ('너무', 'Adverb'), ('에', 'Josa'), ('좋', 'Adjective'), ('하', 'Unknown'), ('대해', 'Noun'), ('해본다', 'Verb'), ('좋다', 'Adjective'), ('ᆫ다', 'Eomi'), ('보', 'Unknown'), ('대하', 'Verb'), ('깊이', 'Noun'), ('생각', 'Noun'), ('어', 'Unknown')]"
6668779,원년 멤버 모아놓고 참 밋밋한 동창회 웃음도 없고 이건뭐,0,0,원년 멤버 모아놓고 참 밋밋한 동창회 웃음도 없고 이건뭐,"[('도', 'Josa'), ('멤버', 'Noun'), ('참', 'Verb'), ('밋밋한', 'Adjective'), ('없고', 'Adjective'), ('없', 'Adjective'), ('이거', 'Unknown'), ('놓', 'Unknown'), ('뭐', 'Noun'), ('원년', 'Noun'), ('고', 'Unknown'), ('이건', 'Noun'), ('ᆫ', 'Unknown'), ('밋밋하', 'Adjective'), ('어', 'Unknown'), ('웃음', 'Noun'), ('모아놓고', 'Verb'), ('모으', 'Verb'), ('동창회', 'Noun')]"
7080530,1같은 속시원한액션은 없지만 2에는스토리가있다 1에엑션을몰아넣고 2에서설명하는느낌,1,0,같은 속시원한액션은 없지만 에는스토리가있다 에엑션을몰아넣고 에서설명하는느낌,"[('션', 'Noun'), ('에는', 'Josa'), ('에서', 'Josa'), ('있', 'Adjective'), ('없', 'Adjective'), ('액션', 'Noun'), ('스토리', 'Noun'), ('엑', 'Exclamation'), ('는', 'Josa'), ('지만', 'Unknown'), ('설명', 'Noun'), ('같은', 'Adjective'), ('넣고', 'Verb'), ('시원', 'Noun'), ('에', 'Josa'), ('가', 'Josa'), ('없지만', 'Adjective'), ('고', 'Unknown'), ('ᆫ', 'Unknown'), ('속', 'Modifier'), ('같', 'Adjective'), ('하', 'Suffix'), ('느낌', 'Noun'), ('몰아', 'Verb'), ('있다', 'Adjective'), ('다', 'Eomi'), ('을', 'Josa'), ('은', 'Josa'), ('한', 'Josa'), ('에엑', 'Noun'), ('시원하', 'Adjective'), ('몰아넣', 'Verb')]"
5581337,제목 네이밍은 개간지인데 내용은 쥬라기공원 믹스,0,0,제목 네이밍은 개간지인데 내용은 쥬라기공원 믹스,"[('개', 'Noun'), ('밍', 'Noun'), ('공원', 'Noun'), ('믹스', 'Noun'), ('ᆫ데', 'Unknown'), ('의', 'Unknown'), ('제목', 'Noun'), ('너', 'Unknown'), ('개간지', 'Noun'), ('쥬라기공원', 'Noun'), ('네', 'Determiner'), ('은', 'Josa'), ('내용', 'Noun'), ('인데', 'Josa'), ('쥬라기', 'Noun'), ('간지', 'Noun'), ('이', 'Modifier')]"
7017146,뻔할것같지만 뻔하지않은영화,1,0,뻔할것같지만 뻔하지않은영화,"[('지만', 'Unknown'), ('같', 'Adjective'), ('같지만', 'Adjective'), ('않은', 'Verb'), ('뻔할것', 'Adjective'), ('것', 'Unknown'), ('은', 'Unknown'), ('않', 'Unknown'), ('ᆯ', 'Unknown'), ('지', 'Unknown'), ('뻔하', 'Adjective'), ('영화', 'Noun'), ('뻔하지', 'Adjective')]"
5364171,줄리엣 비노쉬란 배우에 대해 다시 생각하게 되었다..,1,0,줄리엣 비노쉬란 배우에 대해 다시 생각하게 되었다,"[('줄리엣', 'Noun'), ('었', 'Unknown'), ('다시', 'Noun'), ('란', 'Unknown'), ('에', 'Josa'), ('비노쉬', 'Noun'), ('대하', 'Verb'), ('쉬란', 'Verb'), ('어', 'Unknown'), ('배우', 'Noun'), ('되', 'Verb'), ('하', 'Unknown'), ('하게', 'Verb'), ('생각', 'Noun'), ('게', 'Unknown'), ('다', 'Unknown'), ('비노', 'Noun'), ('대해', 'Noun'), ('되었다', 'Verb'), ('이', 'Unknown')]"
3677839,볼거리 하나 있었다 담배피는 조니,0,0,볼거리 하나 있었다 담배피는 조니,"[('는', 'Unknown'), ('다', 'Eomi'), ('피', 'Verb'), ('담배', 'Noun'), ('있었다', 'Adjective'), ('볼거리', 'Noun'), ('있', 'Verb'), ('조니', 'Noun'), ('었', 'Unknown'), ('피는', 'Verb'), ('하나', 'Noun')]"
10218206,믿고 보는 스페인 스릴러 영화..강추~,1,0,믿고 보는 스페인 스릴러 영화강추,"[('스페인', 'Noun'), ('강추', 'Noun'), ('는', 'Unknown'), ('보는', 'Verb'), ('믿', 'Unknown'), ('고', 'Unknown'), ('믿고', 'Verb'), ('보', 'Verb'), ('영화', 'Noun'), ('스릴러', 'Noun')]"
5059309,정말 멜로와 액션 연기 모두 최고의영화 내용도 참신하고 오랫만에 재미잇영화봤네요,1,0,정말 멜로와 액션 연기 모두 최고의영화 내용도 참신하고 오랫만에 재미잇영화봤네요,"[('도', 'Josa'), ('었', 'Unknown'), ('보', 'Verb'), ('모두', 'Noun'), ('액션', 'Noun'), ('잇', 'Verb'), ('참신하고', 'Adjective'), ('의', 'Josa'), ('에', 'Josa'), ('고', 'Unknown'), ('참신하', 'Adjective'), ('내용', 'Noun'), ('오랫만', 'Noun'), ('연기', 'Noun'), ('영화', 'Noun'), ('와', 'Josa'), ('재미', 'Noun'), ('네요', 'Eomi'), ('멜로', 'Noun'), ('오랫', 'Modifier'), ('정말', 'Noun'), ('만', 'Noun'), ('최고', 'Noun'), ('봤네요', 'Verb')]"
493092,좋았다,1,0,좋았다,"[('다', 'Eomi'), ('었', 'Unknown'), ('좋았다', 'Adjective'), ('좋', 'Adjective')]"
6156059,강력한 망작의 위력땜에 김태희도 소용없네.. 그냥 한숨만 나온다.어이없다.,0,0,강력한 망작의 위력땜에 김태희도 소용없네 그냥 한숨만 나온다어이없다,"[('소용없네', 'Adjective'), ('도', 'Josa'), ('한숨', 'Noun'), ('김태희', 'Noun'), ('나오', 'Verb'), ('의', 'Josa'), ('에', 'Josa'), ('ᆫ', 'Unknown'), ('강력', 'Unknown'), ('땜', 'Noun'), ('위력', 'Noun'), ('그냥', 'Noun'), ('작', 'Noun'), ('하', 'Unknown'), ('강력한', 'Adjective'), ('소용없', 'Adjective'), ('다', 'Eomi'), ('만', 'Josa'), ('네', 'Eomi'), ('어이없', 'Adjective'), ('나온다', 'Verb'), ('어이없다', 'Adjective'), ('ᆫ다', 'Eomi'), ('망', 'Noun'), ('망작', 'Noun')]"
378151,두 여배우의 팽팽한 대결도 볼만했다.,1,0,두 여배우의 팽팽한 대결도 볼만했다,"[('도', 'Josa'), ('팽팽', 'Noun'), ('다', 'Eomi'), ('대결', 'Noun'), ('만', 'Josa'), ('의', 'Josa'), ('했다', 'Verb'), ('하', 'Unknown'), ('한', 'Josa'), ('볼', 'Noun'), ('ᆫ', 'Unknown'), ('보', 'Verb'), ('여배우', 'Noun'), ('ᆯ', 'Unknown'), ('었', 'Unknown'), ('두', 'Noun')]"
3975805,나도 잃어버린 것을 찾고 싶다,1,0,나도 잃어버린 것을 찾고 싶다,"[('도', 'Unknown'), ('다', 'Eomi'), ('나도', 'Verb'), ('찾', 'Verb'), ('을', 'Josa'), ('잃어버린', 'Verb'), ('싶', 'Unknown'), ('것', 'Noun'), ('찾고', 'Verb'), ('고', 'Unknown'), ('싶다', 'Verb'), ('ᆫ', 'Unknown'), ('나', 'Unknown'), ('잃어버리', 'Verb')]"
10178860,화면 너무 머리아프고... 감독의 연출력최악이라고 생각한다. 먼가 되게 흔들리고 어려운척하면 다 작품성 있을줄아나보다. 영화공부다시해야될듯,0,0,화면 너무 머리아프고 감독의 연출력최악이라고 생각한다 먼가 되게 흔들리고 어려운척하면 다 작품성 있을줄아나보다 영화공부다시해야될듯,"[('ᆫ다', 'Eomi'), ('듯', 'Unknown'), ('감독', 'Noun'), ('있', 'Verb'), ('척', 'Noun'), ('머', 'Unknown'), ('어려운', 'Adjective'), ('ᆯ', 'Unknown'), ('성', 'Suffix'), ('연출력', 'Noun'), ('최악', 'Noun'), ('되게', 'Adverb'), ('알', 'Verb'), ('공부', 'Noun'), ('너무', 'Adverb'), ('다시', 'Adverb'), ('의', 'Josa'), ('야', 'Josa'), ('력', 'Suffix'), ('아프고', 'Adjective'), ('고', 'Unknown'), ('어렵', 'Unknown'), ('어야', 'Unknown'), ('아프', 'Adjective'), ('영화', 'Noun'), ('흔들리', 'Verb'), ('되', 'Verb'), ('먼가', 'Adjective'), ('ᆫ가', 'Eomi'), ('머리', 'Noun'), ('될듯', 'Verb'), ('이라고', 'Josa'), ('하', 'Suffix'), ('작품', 'Noun'), ('있을줄아나보다', 'Adjective'), ('한다', 'Verb'), ('나', 'Unknown'), ('줄', 'Unknown'), ('생각', 'Noun'), ('화면', 'Noun'), ('다', 'Josa'), ('라고', 'Unknown'), ('을', 'Unknown'), ('면', 'Josa'), ('은', 'Unknown'), ('보다', 'Adverb'), ('시해', 'Noun'), ('연출', 'Noun'), ('이', 'Unknown'), ('흔들리고', 'Verb')]"
5519530,legend,1,0,legend,"[('legend', 'Alpha')]"
5333889,아니 어떻게 이게 6점...말도안돼,1,0,아니 어떻게 이게 점말도안돼,"[('도', 'Unknown'), ('게', 'Josa'), ('아니', 'Adjective'), ('돼', 'Verb'), ('이것', 'Unknown'), ('되', 'Verb'), ('안', 'Adverb'), ('점말', 'Noun'), ('말', 'Noun'), ('어떻게', 'Adjective'), ('도안', 'Noun'), ('점', 'Adverb'), ('어', 'Eomi'), ('이', 'Noun')]"
348065,난 일상적인 이런영화가 몸에더 와닫는다..!,1,0,난 일상적인 이런영화가 몸에더 와닫는다,"[('더', 'Noun'), ('일상', 'Noun'), ('는다', 'Eomi'), ('적', 'Suffix'), ('몸', 'Noun'), ('인', 'Josa'), ('난', 'Noun'), ('에', 'Josa'), ('가', 'Josa'), ('ᆫ', 'Unknown'), ('오', 'Verb'), ('와', 'Verb'), ('영화', 'Noun'), ('어', 'Unknown'), ('닫는다', 'Verb'), ('이런', 'Modifier'), ('나', 'Unknown'), ('닫', 'Unknown'), ('이', 'Unknown')]"
325606,꼬마아이가 귀엽다-_-,0,0,꼬마아이가 귀엽다_,"[('다', 'Eomi'), ('아이', 'Noun'), ('가', 'Josa'), ('꼬마', 'Noun'), ('_', 'Punctuation'), ('귀엽', 'Unknown'), ('귀엽다', 'Adjective')]"
10233761,꼭 다시 보고싶은 영화!!,1,0,꼭 다시 보고싶은 영화,"[('꼭', 'Noun'), ('다시', 'Noun'), ('싶', 'Unknown'), ('고', 'Unknown'), ('은', 'Unknown'), ('보', 'Verb'), ('영화', 'Noun'), ('보고싶은', 'Verb')]"
5183786,너무나 재미없소이다.,0,0,너무나 재미없소이다,"[('재미없소이다', 'Adjective'), ('재미없', 'Adjective'), ('소이다', 'Eomi'), ('너무나', 'Adverb')]"
10027235,가슴에 하나씩은 한이 있나????,1,0,가슴에 하나씩은 한이 있나,"[('가슴', 'Noun'), ('있나', 'Adjective'), ('에', 'Josa'), ('은', 'Josa'), ('있', 'Verb'), ('씩', 'Suffix'), ('한', 'Determiner'), ('나', 'Unknown'), ('이', 'Noun'), ('하나', 'Noun')]"
9276703,두 분다 안타깝소이다.,0,0,두 분다 안타깝소이다,"[('다', 'Adverb'), ('소이다', 'Eomi'), ('안타깝', 'Unknown'), ('안타깝소이다', 'Adjective'), ('분', 'Unknown'), ('분다', 'Noun'), ('두', 'Noun')]"
65486,하드디스크 용량이 아까운 영화 -_- 받고 있었던 시간은 더 아까운영화,0,0,하드디스크 용량이 아까운 영화 _ 받고 있었던 시간은 더 아까운영화,"[('더', 'Noun'), ('디스크', 'Noun'), ('있', 'Unknown'), ('었', 'Unknown'), ('고', 'Unknown'), ('아깝', 'Unknown'), ('하드디스크', 'Noun'), ('영화', 'Noun'), ('아까운', 'Adjective'), ('있었던', 'Adjective'), ('받', 'Unknown'), ('_', 'Punctuation'), ('용량', 'Noun'), ('시간', 'Noun'), ('던', 'Unknown'), ('받고', 'Verb'), ('은', 'Josa'), ('하드', 'Noun'), ('이', 'Josa')]"
